sample_name,cluster_id,cluster_color,cluster_label,class_id,class_color,class_label,Gad2_log10_cpm,Slc17a7_log10_cpm,Lamp5_log10_cpm,Sncg_log10_cpm,Vip_log10_cpm,Sst_log10_cpm,Pvalb_log10_cpm
F2S4_160202_014_E01,39,#FF9F2C,Sst Chrna2 Glra3,1,#EF4136,GABAergic,2.75006697374264,0,0,0,0.575317370985879,3.94100557011535,0
F2S4_160202_014_F01,46,#C11331,Sst Esm1,1,#EF4136,GABAergic,3.03306250543899,0,0,0,0,4.40424654232112,0
F2S4_160202_014_G01,46,#C11331,Sst Esm1,1,#EF4136,GABAergic,2.98964969937488,0,0,0,0,4.46981361675963,0
F2S4_160202_014_H01,48,#994C00,Sst Rxfp1 Eya1,1,#EF4136,GABAergic,3.0404349095079,0,0,0,0,3.43479818407877,0.433728378898243
F2S4_160202_015_B01,49,#802600,Sst Rxfp1 Prdm8,1,#EF4136,GABAergic,3.2160449898983,0,0,0,0,3.50003636461542,0
F2S4_160202_015_C01,39,#FF9F2C,Sst Chrna2 Glra3,1,#EF4136,GABAergic,3.12026356601958,0,0,0,0,4.06714648087633,0
F2S4_160202_015_D01,39,#FF9F2C,Sst Chrna2 Glra3,1,#EF4136,GABAergic,2.86521584611032,0,0,0,0,3.86457343473867,0
F2S4_160202_015_E01,38,#FF8011,Sst Myh8 Fibin,1,#EF4136,GABAergic,3.23952854856774,0,0,0,0,3.3573924978685,0
F2S4_160202_015_F01,35,#CC6D3D,Sst Calb2 Pdlim5,1,#EF4136,GABAergic,3.13003465669712,0,0,0,0.550910937229256,4.45689779984776,0
F2S4_160202_015_G01,39,#FF9F2C,Sst Chrna2 Glra3,1,#EF4136,GABAergic,2.84940743602623,0.272458521640847,0,0,0,4.00493308862073,0
F2S4_160202_015_H01,39,#FF9F2C,Sst Chrna2 Glra3,1,#EF4136,GABAergic,2.787690422884,0,0,0,0,3.75909677726833,0.914016094628792
F2S4_160204_013_A01,13,#CA66FF,Serpinf1 Aqp5 Vip,1,#EF4136,GABAergic,2.96219040349329,0,0,0,3.71825154186759,0,0
F2S4_160204_013_B01,27,#882E81,Vip Crispld2 Htr2c,1,#EF4136,GABAergic,2.67837833668921,0,0,0,4.42071734481596,0.282989426865751,1.37958741401695
F2S4_160204_013_C01,21,#FF00FF,Vip Ptprt Pkp2,1,#EF4136,GABAergic,1.64722060957846,0,0,0,3.98989361032394,0.466593513050762,0
F2S4_160204_013_D01,21,#FF00FF,Vip Ptprt Pkp2,1,#EF4136,GABAergic,2.15424083402922,0,0,0,4.21306278415901,0.23902033108646,0
F2S4_160204_013_E01,28,#AD589A,Vip Crispld2 Kcne4,1,#EF4136,GABAergic,2.74637685568891,0,0,0,3.9362320642143,0.498596215287669,0
F2S4_160204_013_F01,20,#9FAAFF,Vip Lmo1 Myl1,1,#EF4136,GABAergic,2.17083094942993,0,0,0,4.3485671785931,1.91263253769679,1.49852905973853
F2S4_160204_013_G01,27,#882E81,Vip Crispld2 Htr2c,1,#EF4136,GABAergic,2.82381504734381,0,0,0,4.481135537594,0.577576372416396,0
F2S4_160204_013_H01,25,#FF4DC1,Vip Chat Htr1f,1,#EF4136,GABAergic,2.68462049095295,0,0,0,4.47276051573137,0.442723915353832,0
F2S4_160204_014_A01,26,#BD3D9A,Vip Pygm C1ql1,1,#EF4136,GABAergic,2.83173745032621,0,0,0,4.1741413480962,0.224914002633297,0
F2S4_160204_014_B01,13,#CA66FF,Serpinf1 Aqp5 Vip,1,#EF4136,GABAergic,3.26094998697562,0,0,0,4.11869141056055,0.663296453005391,0
F2S4_160204_014_C01,28,#AD589A,Vip Crispld2 Kcne4,1,#EF4136,GABAergic,2.65606173860247,0,0,0,4.21966755248209,0.403922386143199,0
F2S4_160204_014_D01,28,#AD589A,Vip Crispld2 Kcne4,1,#EF4136,GABAergic,2.77657728593456,0,0,0,4.4225770841357,0,0
F2S4_160204_014_E01,28,#AD589A,Vip Crispld2 Kcne4,1,#EF4136,GABAergic,1.67954993068269,0,0,0,3.99951869671683,0.412778977215108,0
F2S4_160204_014_F01,28,#AD589A,Vip Crispld2 Kcne4,1,#EF4136,GABAergic,0.564034655539677,0,0,0,4.05922522616854,0.476904215993554,0
F2S4_160204_014_G01,23,#FF00B3,Vip Lect1 Oxtr,1,#EF4136,GABAergic,2.53680282533232,0,0,0,4.01201644607434,0,0
F2S4_160204_014_H01,28,#AD589A,Vip Crispld2 Kcne4,1,#EF4136,GABAergic,2.52677681760185,0,0,0,4.17888409717495,0.487740578396854,0
F2S4_160204_015_A01,26,#BD3D9A,Vip Pygm C1ql1,1,#EF4136,GABAergic,2.9988563116548,0,0,0,4.08316145477695,0,0
F2S4_160204_015_B01,24,#B3128A,Vip Rspo1 Itga4,1,#EF4136,GABAergic,2.83815857815948,0,0,0,3.85632702827669,0,0
F2S4_160204_015_C01,27,#882E81,Vip Crispld2 Htr2c,1,#EF4136,GABAergic,2.8698616911491,0,0,0,4.14500154084394,0,0
F2S4_160204_015_D01,26,#BD3D9A,Vip Pygm C1ql1,1,#EF4136,GABAergic,3.22436259611633,0,0,0,4.01763553155061,0,0
F2S4_160204_015_E01,16,#533691,Vip Igfbp4 Mab21l1,1,#EF4136,GABAergic,3.24804166273241,0,0,0,4.20272653292396,0,0
F2S4_160204_015_F01,21,#FF00FF,Vip Ptprt Pkp2,1,#EF4136,GABAergic,2.42544526518253,0,0,0,3.91156160913389,0,0
F2S4_160204_015_G01,28,#AD589A,Vip Crispld2 Kcne4,1,#EF4136,GABAergic,2.97108808578671,0,0,0,3.74649245847577,0,0
F2S4_160204_015_H01,20,#9FAAFF,Vip Lmo1 Myl1,1,#EF4136,GABAergic,2.48290276251515,0,0,0,4.02612429887817,0,0.66480720856808
F2S4_160204_016_A01,17,#9189FF,Vip Arhgap36 Hmcn1,1,#EF4136,GABAergic,3.24269109017001,0,0,0,4.24786603824525,0,0
F2S4_160204_016_B01,16,#533691,Vip Igfbp4 Mab21l1,1,#EF4136,GABAergic,3.11721574620728,0,0,0,4.32037719626024,0,0
F2S4_160204_016_C01,21,#FF00FF,Vip Ptprt Pkp2,1,#EF4136,GABAergic,3.03060645250819,0,0,0,3.81824168844197,0.52316722226653,0
F2S4_160204_016_D01,19,#756FB3,Vip Lmo1 Fam159b,1,#EF4136,GABAergic,2.6494486601331,0,0,0,4.2583077544726,0,0
F2S4_160204_016_E01,21,#FF00FF,Vip Ptprt Pkp2,1,#EF4136,GABAergic,3.20230435789663,0,0,0,4.15708887493488,0,0
F2S4_160204_016_F01,16,#533691,Vip Igfbp4 Mab21l1,1,#EF4136,GABAergic,3.3180810249376,0,0,0,4.08689794578951,0,0
F2S4_160204_016_G01,27,#882E81,Vip Crispld2 Htr2c,1,#EF4136,GABAergic,2.83481810753194,0,0,1.06959135193035,4.3255016116338,0,0
F2S4_160204_016_H01,21,#FF00FF,Vip Ptprt Pkp2,1,#EF4136,GABAergic,2.64267642432946,0,0,0,3.66087427273699,0,0
F2S4_160204_017_A01,27,#882E81,Vip Crispld2 Htr2c,1,#EF4136,GABAergic,2.70024779195202,0,0,0,4.23485541478597,0,1.37564139882618
F2S4_160204_017_B01,28,#AD589A,Vip Crispld2 Kcne4,1,#EF4136,GABAergic,2.86425818647999,0,0,0,3.85214012695787,0,0
F2S4_160204_017_C01,24,#B3128A,Vip Rspo1 Itga4,1,#EF4136,GABAergic,2.77619160950674,0,0,0,3.6143202007731,0.335386884394927,0
F2S4_160204_017_D01,21,#FF00FF,Vip Ptprt Pkp2,1,#EF4136,GABAergic,2.5602040053624,0,0,0,3.7175097619098,0.647291938091813,0
F2S4_160204_017_E01,17,#9189FF,Vip Arhgap36 Hmcn1,1,#EF4136,GABAergic,2.98019044178932,0,0,0,4.13917900449161,0,0
F2S4_160204_017_F01,21,#FF00FF,Vip Ptprt Pkp2,1,#EF4136,GABAergic,2.19245396898537,0,0,0,3.98814831111945,0,0
F2S4_160204_017_G01,27,#882E81,Vip Crispld2 Htr2c,1,#EF4136,GABAergic,2.67988950747796,0,0,0,4.39798118273074,0,0
F2S4_160204_017_H01,25,#FF4DC1,Vip Chat Htr1f,1,#EF4136,GABAergic,2.64711483235808,0,0,0,4.42333750188318,0.293727199187551,0.293727199187551
F2S4_160204_018_A01,23,#FF00B3,Vip Lect1 Oxtr,1,#EF4136,GABAergic,2.83124631311412,0,0,0,3.9736198596483,0.264322680734984,0
F2S4_160204_018_C01,24,#B3128A,Vip Rspo1 Itga4,1,#EF4136,GABAergic,1.67470105963562,0,0,0,4.11679467637092,0.251504459567116,0
F2S4_160204_018_D01,24,#B3128A,Vip Rspo1 Itga4,1,#EF4136,GABAergic,2.38731590307125,0,0,0,4.21613651483812,0,0
F2S4_160204_018_E01,28,#AD589A,Vip Crispld2 Kcne4,1,#EF4136,GABAergic,2.91389079945405,0,0,0,4.2153746169633,0.236282229204589,1.64004679078145
F2S4_160204_018_F01,9,#9900B3,Sncg Vip Nptx2,1,#EF4136,GABAergic,2.74654006216437,0,0,1.87427974658809,4.3210334140971,0,1.48495524706202
F2S4_160204_018_G01,27,#882E81,Vip Crispld2 Htr2c,1,#EF4136,GABAergic,2.50198266367132,0,0,0,4.43062935557616,0,0
F2S4_160204_018_H01,22,#AF00E6,Vip Rspo4 Rxfp1 Chat,1,#EF4136,GABAergic,3.09045489666355,0,0,0,4.03953620612573,0,0
F2S4_160204_019_A01,29,#AC3491,Vip Col15a1 Pde1a,1,#EF4136,GABAergic,2.98890456353467,0,0,0,4.48103455195307,0,0
F2S4_160204_019_B01,23,#FF00B3,Vip Lect1 Oxtr,1,#EF4136,GABAergic,2.85895504244234,0.772164202852091,0,0,4.11238365629911,0,0
F2S4_160204_019_C01,23,#FF00B3,Vip Lect1 Oxtr,1,#EF4136,GABAergic,2.73233983905767,0,0,0,3.961755125408,0,0
F2S4_160204_019_D01,13,#CA66FF,Serpinf1 Aqp5 Vip,1,#EF4136,GABAergic,2.92516094855211,0,0,1.92939002303096,4.18870958493951,0,0
F2S4_160204_019_E01,22,#AF00E6,Vip Rspo4 Rxfp1 Chat,1,#EF4136,GABAergic,1.41845016026084,0,0,0,3.96674135664393,0,0
F2S4_160204_019_F01,24,#B3128A,Vip Rspo1 Itga4,1,#EF4136,GABAergic,2.36174449157515,0,0,0,4.17794305784577,0.416467632166893,0
F2S4_160204_019_G01,24,#B3128A,Vip Rspo1 Itga4,1,#EF4136,GABAergic,2.29757931616694,0,0,0,4.16119841013885,0.510997468776633,0
F2S4_160204_019_H01,27,#882E81,Vip Crispld2 Htr2c,1,#EF4136,GABAergic,2.88984316744362,0,0,0,4.28497497543091,0.518013300762711,0
F2S4_160204_020_A01,22,#AF00E6,Vip Rspo4 Rxfp1 Chat,1,#EF4136,GABAergic,1.05591089494707,0,0,0,3.9633756451882,0.487815149379416,0
F2S4_160204_020_B01,21,#FF00FF,Vip Ptprt Pkp2,1,#EF4136,GABAergic,3.02429722397978,0,0,0,3.83060455372186,0,0
F2S4_160204_020_C01,27,#882E81,Vip Crispld2 Htr2c,1,#EF4136,GABAergic,2.97281582519563,0,0,0,4.32213221273889,0,1.70396860419513
F2S4_160204_020_D01,21,#FF00FF,Vip Ptprt Pkp2,1,#EF4136,GABAergic,2.40665943332544,0,0,0,4.05295096164084,0.34779654816041,0
F2S4_160204_020_E01,23,#FF00B3,Vip Lect1 Oxtr,1,#EF4136,GABAergic,1.80463430639696,0,0,0,3.86916251202848,0,0
F2S4_160204_020_F01,24,#B3128A,Vip Rspo1 Itga4,1,#EF4136,GABAergic,2.42418946525525,0,0,0,3.86117874570437,0.536368029018309,0
F2S4_160204_020_G01,26,#BD3D9A,Vip Pygm C1ql1,1,#EF4136,GABAergic,2.85851943255681,0,0,0,4.02633547343225,0,0
F2S4_160204_020_H01,26,#BD3D9A,Vip Pygm C1ql1,1,#EF4136,GABAergic,2.66448009988405,0,0,0,3.93171026477503,0,0
F2S4_160204_021_A01,20,#9FAAFF,Vip Lmo1 Myl1,1,#EF4136,GABAergic,2.36841786369268,0,0,0,4.14345192148052,0.313263495602144,0
F2S4_160204_021_B01,21,#FF00FF,Vip Ptprt Pkp2,1,#EF4136,GABAergic,2.1735150878146,0,0,0,4.14994261136253,0,0
F2S4_160204_021_C01,21,#FF00FF,Vip Ptprt Pkp2,1,#EF4136,GABAergic,2.74723770261426,0,0.487635552978312,0,4.01771237558865,0,0
F2S4_160204_021_D01,20,#9FAAFF,Vip Lmo1 Myl1,1,#EF4136,GABAergic,2.33502651280183,0,0,0,4.14499058812123,0,0
F2S4_160204_021_E01,25,#FF4DC1,Vip Chat Htr1f,1,#EF4136,GABAergic,2.92502844555835,0,0,0,4.24295391622303,0,0
F2S4_160204_021_F01,25,#FF4DC1,Vip Chat Htr1f,1,#EF4136,GABAergic,2.91727871080579,0,0,0,4.35196746877412,0.248355644477549,0
F2S4_160204_021_G01,19,#756FB3,Vip Lmo1 Fam159b,1,#EF4136,GABAergic,0,0,0,0,3.94387145222318,0,0
F2S4_160204_021_H01,25,#FF4DC1,Vip Chat Htr1f,1,#EF4136,GABAergic,3.13728651207972,0,0,0,4.43330602295238,0,0
F2S4_160204_022_A01,25,#FF4DC1,Vip Chat Htr1f,1,#EF4136,GABAergic,3.11653958380754,0,0,0,4.16460358929667,0,0
F2S4_160204_022_B01,26,#BD3D9A,Vip Pygm C1ql1,1,#EF4136,GABAergic,2.90497596255365,0,0,0,4.23955741411123,0.403119424671274,0
F2S4_160204_022_C01,25,#FF4DC1,Vip Chat Htr1f,1,#EF4136,GABAergic,2.6599337843721,0,0,0,4.32663237754455,0.525123989904066,0
F2S4_160204_022_D01,26,#BD3D9A,Vip Pygm C1ql1,1,#EF4136,GABAergic,2.29988250107344,0,0,0,4.27152475060297,0,0
F2S4_160204_022_E01,18,#B09FFF,Vip Gpc3 Slc18a3,1,#EF4136,GABAergic,2.92216156495237,0,0,0,4.36155047203317,0.573094229452873,0
F2S4_160204_022_F01,21,#FF00FF,Vip Ptprt Pkp2,1,#EF4136,GABAergic,2.87214926127185,0,0,0,3.92348116435457,0,0
F2S4_160204_022_G01,12,#A700FF,Serpinf1 Clrn1,1,#EF4136,GABAergic,3.04759620822258,0,0,2.48068559923109,3.17589191326767,0,0
F2S4_160204_022_H01,17,#9189FF,Vip Arhgap36 Hmcn1,1,#EF4136,GABAergic,3.0844919935465,0,0,0,4.13829477234344,0.437578907833286,0
F2S4_160204_023_A01,17,#9189FF,Vip Arhgap36 Hmcn1,1,#EF4136,GABAergic,3.22057323435491,0,0,0,4.23594806557153,0.274076949529883,0
F2S4_160204_023_B01,17,#9189FF,Vip Arhgap36 Hmcn1,1,#EF4136,GABAergic,3.09627189423539,0,0,0,4.32534773677631,0.394045791546347,0
F2S4_160204_023_C01,18,#B09FFF,Vip Gpc3 Slc18a3,1,#EF4136,GABAergic,3.2165773381097,0,0,0,4.17627347745959,0.25220933208004,0
F2S4_160204_023_D01,26,#BD3D9A,Vip Pygm C1ql1,1,#EF4136,GABAergic,3.19112198408591,0,0,0,4.32215234148593,0,0
F2S4_160204_023_E01,26,#BD3D9A,Vip Pygm C1ql1,1,#EF4136,GABAergic,2.90607636924159,0,0,0,4.13449566121258,0,0
F2S4_160204_023_F01,19,#756FB3,Vip Lmo1 Fam159b,1,#EF4136,GABAergic,2.79022259554524,0,0,0,4.29301314983938,0.201076108076517,0
F2S4_160204_023_G01,17,#9189FF,Vip Arhgap36 Hmcn1,1,#EF4136,GABAergic,3.31006916482986,0,0,0,4.18104530997758,0.395128855582755,0
F2S4_160205_023_A01,24,#B3128A,Vip Rspo1 Itga4,1,#EF4136,GABAergic,2.40668888362223,0,0,0,3.98725347678948,0,0
F2S4_160205_023_B01,25,#FF4DC1,Vip Chat Htr1f,1,#EF4136,GABAergic,2.72640144235227,0,0,0,4.0406508179424,0,0
F2S4_160205_023_C01,28,#AD589A,Vip Crispld2 Kcne4,1,#EF4136,GABAergic,2.52063596449667,0,0,0,3.75301092010668,0.499809564488267,0
F2S4_160205_023_D01,27,#882E81,Vip Crispld2 Htr2c,1,#EF4136,GABAergic,2.92995342417288,0,0,0,4.4306086249825,0,0
F2S4_160205_023_E01,29,#AC3491,Vip Col15a1 Pde1a,1,#EF4136,GABAergic,2.82430927188102,0,0,0,4.51484818322234,0,0
F2S4_160205_023_F01,25,#FF4DC1,Vip Chat Htr1f,1,#EF4136,GABAergic,3.14383288063571,0,0,0,4.36843438651556,0,0
F2S4_160205_023_G01,21,#FF00FF,Vip Ptprt Pkp2,1,#EF4136,GABAergic,1.44422828584682,0,0,0,4.07304655510252,0,0
F2S4_160205_023_H01,26,#BD3D9A,Vip Pygm C1ql1,1,#EF4136,GABAergic,2.91029401021046,0,0,0,4.14318632820371,0,0
F2S4_160205_024_A01,20,#9FAAFF,Vip Lmo1 Myl1,1,#EF4136,GABAergic,2.62216507421788,0,0,0,4.16255801186763,0,0.801474393975121
F2S4_160205_024_B01,22,#AF00E6,Vip Rspo4 Rxfp1 Chat,1,#EF4136,GABAergic,2.37554869499053,0,0,0,4.40919521388574,0,0
F2S4_160205_024_C01,28,#AD589A,Vip Crispld2 Kcne4,1,#EF4136,GABAergic,2.57331248231109,0,0,0,3.95013548540066,0,0
F2S4_160205_024_D01,21,#FF00FF,Vip Ptprt Pkp2,1,#EF4136,GABAergic,2.88535001453828,0,0,0,3.8461003827286,0,0
F2S4_160205_024_E01,9,#9900B3,Sncg Vip Nptx2,1,#EF4136,GABAergic,3.1007589487457,0,0,2.31765937130073,4.4215585100282,0,0
F2S4_160205_024_F01,19,#756FB3,Vip Lmo1 Fam159b,1,#EF4136,GABAergic,2.36085401060276,0,1.70750732775131,0,4.33227430914447,0,0
F2S4_160205_024_G01,14,#7779BF,Vip Igfbp6 Car10,1,#EF4136,GABAergic,2.9720605980976,0,0,0,3.72611879687091,0,0
F2S4_160205_024_H01,24,#B3128A,Vip Rspo1 Itga4,1,#EF4136,GABAergic,2.4985360288558,0,0,0,4.27607038232407,0,1.5040848210098
F2S4_160205_025_A01,24,#B3128A,Vip Rspo1 Itga4,1,#EF4136,GABAergic,3.01024451796891,0,0,0,4.24117762742073,0,0
F2S4_160205_025_B01,20,#9FAAFF,Vip Lmo1 Myl1,1,#EF4136,GABAergic,2.15482566897562,0,0,0,4.28035197860031,0,0
F2S4_160205_025_C01,11,#6C00BF,Sncg Vip Itih5,1,#EF4136,GABAergic,2.80976305560502,0,0,2.41524153818079,3.99200568198439,0.278722335376925,0
F2S4_160205_025_D01,23,#FF00B3,Vip Lect1 Oxtr,1,#EF4136,GABAergic,3.2366965233978,0,0,0,3.99104856895053,0,0
F2S4_160205_025_F01,21,#FF00FF,Vip Ptprt Pkp2,1,#EF4136,GABAergic,2.63675173499949,0,0,0,3.90478119600965,0.540338866574046,0
F2S4_160205_025_G01,25,#FF4DC1,Vip Chat Htr1f,1,#EF4136,GABAergic,3.01422329376633,0,0,0,4.16399681909375,0,0
F2S4_160205_025_H01,21,#FF00FF,Vip Ptprt Pkp2,1,#EF4136,GABAergic,0.329946845487524,0,0,0,4.08422811786634,0,0
F2S4_160205_026_A01,29,#AC3491,Vip Col15a1 Pde1a,1,#EF4136,GABAergic,2.84770811890649,0,0,0,4.38167173695823,0.31915093589497,0
F2S4_160205_026_B01,27,#882E81,Vip Crispld2 Htr2c,1,#EF4136,GABAergic,2.86191767449465,0,0,0,4.40645614359747,0,0
F2S4_160205_026_C01,25,#FF4DC1,Vip Chat Htr1f,1,#EF4136,GABAergic,2.66379811789499,0,0,0,4.28760943891929,0,0
F2S4_160205_026_D01,24,#B3128A,Vip Rspo1 Itga4,1,#EF4136,GABAergic,2.74416638918184,0,0,0,3.9815704399981,0.366417704093656,0
F2S4_160205_026_E01,21,#FF00FF,Vip Ptprt Pkp2,1,#EF4136,GABAergic,2.87912008888705,0,0,0,4.03327905148413,0,0
F2S4_160205_026_F01,13,#CA66FF,Serpinf1 Aqp5 Vip,1,#EF4136,GABAergic,2.76673869664387,0.324117425008543,0,0,3.39639993410104,0,0
F2S4_160205_026_G01,27,#882E81,Vip Crispld2 Htr2c,1,#EF4136,GABAergic,2.43781345392508,0,0,0,4.14577700239648,0,0
F2S4_160205_026_H01,27,#882E81,Vip Crispld2 Htr2c,1,#EF4136,GABAergic,2.67239004909406,0,0,0,4.4283769240683,0,1.47577524154209
F2S4_160205_027_A01,26,#BD3D9A,Vip Pygm C1ql1,1,#EF4136,GABAergic,3.24115160255987,0,0,0,4.23433573227495,0,0
F2S4_160205_027_B01,21,#FF00FF,Vip Ptprt Pkp2,1,#EF4136,GABAergic,2.65869946741269,0,0,0,4.21024255392843,0,0
F2S4_160205_027_C01,21,#FF00FF,Vip Ptprt Pkp2,1,#EF4136,GABAergic,2.5148093468825,0,0,0,4.06591074537266,0,0
F2S4_160205_027_D01,24,#B3128A,Vip Rspo1 Itga4,1,#EF4136,GABAergic,2.79609036502066,0,0,0,3.9204343850078,0,0
F2S4_160205_027_E01,11,#6C00BF,Sncg Vip Itih5,1,#EF4136,GABAergic,3.01932620670315,0,0,1.77571230756819,4.46346227569534,0.234369085917781,0
F2S4_160205_027_F01,19,#756FB3,Vip Lmo1 Fam159b,1,#EF4136,GABAergic,2.90145765631395,0,0,0,4.09289503335855,0,0
F2S4_160205_027_G01,19,#756FB3,Vip Lmo1 Fam159b,1,#EF4136,GABAergic,3.14637229557302,0,0,0,4.19692553549985,0.195053799784784,0
F2S4_160205_027_H01,21,#FF00FF,Vip Ptprt Pkp2,1,#EF4136,GABAergic,2.84636215358886,1.41336259000564,0,0,3.8443371243132,0,0
F2S4_160205_028_A01,19,#756FB3,Vip Lmo1 Fam159b,1,#EF4136,GABAergic,2.70091021245347,0,0,0,4.23628703645737,0.39306020143325,0
F2S4_160205_028_B01,17,#9189FF,Vip Arhgap36 Hmcn1,1,#EF4136,GABAergic,3.19666374251389,0,0,0,4.06113009940392,0,0
F2S4_160205_028_C01,19,#756FB3,Vip Lmo1 Fam159b,1,#EF4136,GABAergic,2.59260192962308,0,0,0,4.23498752067696,0.394228064670091,0
F2S4_160205_028_D01,19,#756FB3,Vip Lmo1 Fam159b,1,#EF4136,GABAergic,2.67471846539166,0,0,0,4.29793735620534,0.229146923016476,0
F2S4_160205_028_E01,16,#533691,Vip Igfbp4 Mab21l1,1,#EF4136,GABAergic,3.3304842549281,0,0,0,4.18893427598029,0.222501452610862,0
F2S4_160205_028_F01,19,#756FB3,Vip Lmo1 Fam159b,1,#EF4136,GABAergic,2.58375442060267,0,0,0,4.33390727923049,0,0
F2S4_160205_028_G01,17,#9189FF,Vip Arhgap36 Hmcn1,1,#EF4136,GABAergic,3.29586831180632,0,0,0,4.19974765872968,0.401720440910003,0
F2S4_160205_028_H01,19,#756FB3,Vip Lmo1 Fam159b,1,#EF4136,GABAergic,2.85625382629269,0,0,0,4.29552364477717,0.367705005620568,0
F2S4_160205_029_A01,26,#BD3D9A,Vip Pygm C1ql1,1,#EF4136,GABAergic,3.21617990174882,0,0,0,3.9199738338014,0.585197468010016,0
F2S4_160205_029_B01,19,#756FB3,Vip Lmo1 Fam159b,1,#EF4136,GABAergic,2.76241454589753,0,0,0,4.18958689104413,0.468113355141178,0.294291647414808
F2S4_160205_029_C01,17,#9189FF,Vip Arhgap36 Hmcn1,1,#EF4136,GABAergic,3.27819054129113,0,0,0,4.30084212195514,0.229747535121995,0
F2S4_160205_029_D01,19,#756FB3,Vip Lmo1 Fam159b,1,#EF4136,GABAergic,2.7502215219061,0,0,0,4.38150592384589,0.272327542411063,0
F2S4_160205_029_E01,19,#756FB3,Vip Lmo1 Fam159b,1,#EF4136,GABAergic,3.05916236910124,0,0,0,4.37446123936448,0,0
F2S4_160205_029_F01,25,#FF4DC1,Vip Chat Htr1f,1,#EF4136,GABAergic,3.02620503147583,0,0,0,4.49293029617851,0,0
F2S4_160205_029_G01,26,#BD3D9A,Vip Pygm C1ql1,1,#EF4136,GABAergic,3.02810941684884,0,0,0,4.33493677319004,0.265898412420601,0
F2S4_160205_029_H01,19,#756FB3,Vip Lmo1 Fam159b,1,#EF4136,GABAergic,2.77585735732706,0,0,0,4.44145650422106,0.303173799907661,0
F2S4_160205_030_A01,20,#9FAAFF,Vip Lmo1 Myl1,1,#EF4136,GABAergic,3.00379473518201,0,0,0,4.43771517165438,0.268800764159419,0
F2S4_160205_030_B01,23,#FF00B3,Vip Lect1 Oxtr,1,#EF4136,GABAergic,2.68009075175198,0,0,0,4.11741354270049,0,0
F2S4_160205_030_C01,22,#AF00E6,Vip Rspo4 Rxfp1 Chat,1,#EF4136,GABAergic,2.69818480630969,0,0,0,4.29513462670744,0,0
F2S4_160205_030_D01,18,#B09FFF,Vip Gpc3 Slc18a3,1,#EF4136,GABAergic,3.14833653268879,0,0,0,4.27474647242814,0,0
F2S4_160205_030_E01,20,#9FAAFF,Vip Lmo1 Myl1,1,#EF4136,GABAergic,2.82865183490495,0,0,0,4.36989729497875,0,0
F2S4_160205_030_F01,13,#CA66FF,Serpinf1 Aqp5 Vip,1,#EF4136,GABAergic,3.29593711461511,0,0,0,3.54538871028291,0,0
F2S4_160205_030_G01,26,#BD3D9A,Vip Pygm C1ql1,1,#EF4136,GABAergic,3.19321664916879,0,0,0,4.29104528635023,0.274154027527272,0
F2S4_160205_030_H01,18,#B09FFF,Vip Gpc3 Slc18a3,1,#EF4136,GABAergic,3.05008236959937,0,0,0,4.24462093176356,0,0
F2S4_160205_031_A01,18,#B09FFF,Vip Gpc3 Slc18a3,1,#EF4136,GABAergic,3.20327941657755,0,0,0,4.00228318868376,0.408503191667167,0
F2S4_160205_031_B01,21,#FF00FF,Vip Ptprt Pkp2,1,#EF4136,GABAergic,2.42179077447247,0,2.28199084795765,0,4.24536596247357,0,1.53384193418714
F2S4_160205_031_C01,21,#FF00FF,Vip Ptprt Pkp2,1,#EF4136,GABAergic,1.98079464364573,0,0,0,3.99061335051772,0.287212097384906,0
F2S4_160205_031_D01,18,#B09FFF,Vip Gpc3 Slc18a3,1,#EF4136,GABAergic,3.12207708596614,0,0,0,4.30623524004381,0.252557477786643,0
F2S4_160205_031_E01,17,#9189FF,Vip Arhgap36 Hmcn1,1,#EF4136,GABAergic,3.4473562521794,0,0,0,4.22636920382166,0.531334264516824,0
F2S4_160205_031_F01,20,#9FAAFF,Vip Lmo1 Myl1,1,#EF4136,GABAergic,2.85316777500915,0,0,0,4.28371321122071,0,0
F2S4_160205_031_G01,25,#FF4DC1,Vip Chat Htr1f,1,#EF4136,GABAergic,2.82030302401802,0,0,0,4.39543766631714,0.503567051052741,0.237908662798936
F2S4_160205_032_A01,11,#6C00BF,Sncg Vip Itih5,1,#EF4136,GABAergic,3.25731302022472,0,0,1.56692191603351,4.30987632076938,0,0
F2S4_160205_032_B01,13,#CA66FF,Serpinf1 Aqp5 Vip,1,#EF4136,GABAergic,2.79709993322825,0,0,0,3.26927252452416,0,0
F2S4_160205_032_C01,23,#FF00B3,Vip Lect1 Oxtr,1,#EF4136,GABAergic,3.00961019052374,0,0,0,4.19782948190777,0,0
F2S4_160205_032_D01,26,#BD3D9A,Vip Pygm C1ql1,1,#EF4136,GABAergic,3.16960304645249,0,0,0,4.21130966783926,0.357874937752556,0
F2S4_160205_032_E01,21,#FF00FF,Vip Ptprt Pkp2,1,#EF4136,GABAergic,2.67792965104809,0,0,0,4.35111986854818,0,0
F2S4_160205_032_F01,24,#B3128A,Vip Rspo1 Itga4,1,#EF4136,GABAergic,2.0017506166529,0,0,0,4.09613966215043,0,0
F2S4_160205_032_G01,26,#BD3D9A,Vip Pygm C1ql1,1,#EF4136,GABAergic,3.28221910644656,0,0,0,4.28582503667048,0,0
